backbone,variant,training_seed,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,3932,mixed,0.03165142983198166,0.0025482177734375,0.0005645751953125,0.052498959004879,20.812462923620597,5.2574370783986524e-05,0.0641198456287384,0.003850471694022417,0.05999755859375,0.011993408203125,0.011993408203125
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,3932,accurate,0.060506876558065414,0.0021514892578125,0.000823974609375,0.06348834186792374,21.818710360279212,4.623517452273518e-05,,,0.05999755859375,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,3932,under,0.04673292487859726,0.0024261474609375,0.000579833984375,0.054676834493875504,22.675900130340384,3.613885564845987e-05,0.043023839592933655,,0.05999755859375,0.0,0.011993408203125
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,3932,over,0.059413280338048935,0.002105712890625,0.00048828125,0.06003298610448837,21.949942332665483,3.40452061209362e-05,,0.0025453956332057714,0.05999755859375,0.011993408203125,0.0
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,3932,mixed,0.04597913473844528,0.002960205078125,0.000274658203125,0.05901763215661049,20.90426467941058,5.0766804633894935e-05,0.03421860188245773,0.0037199147045612335,0.05999755859375,0.011993408203125,0.011993408203125
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,6554,accurate,0.10982406139373779,0.0013275146484375,0.002227783203125,0.10856663435697556,16.197277515033367,3.95159877371043e-05,,,0.100006103515625,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,6554,under,0.10872510820627213,0.0013580322265625,0.0015106201171875,0.10482991486787796,16.70428204608658,4.771443855133839e-05,0.11521239578723907,,0.100006103515625,0.0,0.0200042724609375
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,6554,over,0.09477497637271881,0.0017852783203125,0.0010833740234375,0.0945504680275917,17.175796990181084,4.954240648658015e-05,,0.0022044400684535503,0.100006103515625,0.0200042724609375,0.0
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,6554,mixed,0.03217841684818268,0.00213623046875,0.0004425048828125,0.06442000716924667,20.1920203222633,4.246082608005963e-05,0.04134760797023773,0.0018692116718739271,0.100006103515625,0.0200042724609375,0.0200042724609375
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,6554,accurate,0.15076227486133575,0.0018310546875,0.0016326904296875,0.13120856881141663,14.748917758121124,3.205820394214243e-05,,,0.100006103515625,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,6554,under,0.13209041953086853,0.0018310546875,0.0011444091796875,0.09807346761226654,16.40949077770287,2.5299636035924777e-05,0.12953642010688782,,0.100006103515625,0.0,0.0200042724609375
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,6554,over,0.11929933726787567,0.0015106201171875,0.00091552734375,0.0931006595492363,16.732012824153543,2.1005242160754278e-05,,0.0008175137336365879,0.100006103515625,0.0200042724609375,0.0
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,6554,mixed,0.08640044927597046,0.00244140625,0.000335693359375,0.06331142783164978,19.863561115276337,3.7592315493384376e-05,0.08061220496892929,0.0014491610927507281,0.100006103515625,0.0200042724609375,0.0200042724609375
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,6554,accurate,0.14975614845752716,0.0014190673828125,0.0026092529296875,0.15034198760986328,14.103632823264077,2.987627885886468e-05,,,0.100006103515625,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,6554,under,0.11631342023611069,0.0017547607421875,0.002593994140625,0.07716227322816849,19.86008778873539,3.533887502271682e-05,0.08201905339956284,,0.100006103515625,0.0,0.0200042724609375
