hq_id,identity,partition,family,condition,radius,feather,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
26788,1600,tuning,brush,over,8,8,0.04982632026076317,0.1286584883928299,14.973631922727918,0.009774005971848965,,0.10915198922157288,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,12,0,0.06615335494279861,0.14679104089736938,13.692533645620713,0.01647055707871914,,0.13227812945842743,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,12,2,0.06626724451780319,0.14679104089736938,13.692533645620713,0.016351062804460526,,0.13227812945842743,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,12,4,0.06577445566654205,0.14679104089736938,13.692533645620713,0.016083093360066414,,0.13227812945842743,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,12,8,0.06448736786842346,0.14679104089736938,13.692533645620713,0.015393441542983055,,0.13227812945842743,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,16,0,0.09783667325973511,0.18293610215187073,12.113530390906721,0.025812434032559395,,0.17395536601543427,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,16,2,0.09791809320449829,0.18293610215187073,12.113530390906721,0.025692453607916832,,0.17395536601543427,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,16,4,0.09721864014863968,0.18293610215187073,12.113530390906721,0.025390097871422768,,0.17395536601543427,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,16,8,0.09424592554569244,0.18293610215187073,12.113530390906721,0.024627195671200752,,0.17395536601543427,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,24,0,0.16532541811466217,0.2542121708393097,10.07461349816271,0.04843037948012352,,0.2126929759979248,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,24,2,0.1654263734817505,0.2542121708393097,10.07461349816271,0.04831418767571449,,0.2126929759979248,0.076263427734375,0.0613555908203125,0.0
