backbone,variant,training_seed,compositor,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,brier_score,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
lama,generic,17,hard,0.65,20832,4516,upper_image,6554,over,0.11200260370969772,0.00964706763625145,0.0102691650390625,0.0008087158203125,0.27527230978012085,9.186938250584953,0.0006572866113856435,,0.009641001932322979,0.100006103515625,0.0200042724609375,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,6554,over,0.11156013607978821,0.00964706763625145,0.0102691650390625,0.0008087158203125,0.2760608494281769,9.189143673114797,0.0005263430066406727,,0.008105156943202019,0.100006103515625,0.0200042724609375,0.0
lama,generic,17,hard,0.65,20832,4516,upper_image,6554,mixed,0.12179219722747803,0.007343686651438475,0.0065460205078125,0.00091552734375,0.2973228096961975,8.696026065381968,0.0004907072288915515,0.23623204231262207,0.006630368996411562,0.100006103515625,0.0200042724609375,0.0200042724609375
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,6554,mixed,0.12084998190402985,0.007343686651438475,0.0065460205078125,0.00091552734375,0.2984256446361542,8.697490092976759,0.0004011992714367807,0.2419048547744751,0.005500450264662504,0.100006103515625,0.0200042724609375,0.0200042724609375
lama,generic,17,hard,0.65,1369,4064,eye_center,1966,accurate,0.042956992983818054,0.0012658913619816303,0.0009765625,0.0002899169921875,0.16787263751029968,12.461662675491397,2.3272277758223936e-05,,,0.029998779296875,0.0,0.0
lama,generic,17,probability_alpha,0.65,1369,4064,eye_center,1966,accurate,0.04288449138402939,0.0012658913619816303,0.0009765625,0.0002899169921875,0.16845133900642395,12.465938690203329,1.7728511011227965e-05,,,0.029998779296875,0.0,0.0
lama,generic,17,hard,0.65,1369,4064,eye_center,1966,under,0.046389296650886536,0.0012662885710597038,0.0009002685546875,0.00042724609375,0.1926794797182083,11.671497790508326,2.5090523195103742e-05,0.13109630346298218,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,probability_alpha,0.65,1369,4064,eye_center,1966,under,0.04637881740927696,0.0012662885710597038,0.0009002685546875,0.00042724609375,0.19321388006210327,11.678072826069762,1.9418546798988245e-05,0.13385538756847382,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,hard,0.65,1369,4064,eye_center,1966,over,0.04106474295258522,0.0012526167556643486,0.0009765625,0.000244140625,0.17960487306118011,12.171954551882889,3.3088035706896335e-05,,0.0029434501193463802,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,probability_alpha,0.65,1369,4064,eye_center,1966,over,0.04138827696442604,0.0012526167556643486,0.0009765625,0.000244140625,0.18031638860702515,12.170478221034797,2.4846942324074917e-05,,0.0021549127995967865,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,hard,0.65,1369,4064,eye_center,1966,mixed,0.03210144862532616,0.0015235573519021273,0.0010528564453125,0.0003204345703125,0.16084417700767517,13.227248959722884,2.9425460525089875e-05,0.10139235109090805,0.0030764848925173283,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,probability_alpha,0.65,1369,4064,eye_center,1966,mixed,0.03241802752017975,0.0015235573519021273,0.0010528564453125,0.0003204345703125,0.16156168282032013,13.226146676380651,2.2776046535000205e-05,0.1048535406589508,0.0023458872456103563,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,hard,0.65,1369,4064,mouth_center,1966,accurate,0.045805513858795166,0.001025945064611733,0.0006561279296875,0.0004730224609375,0.23547537624835968,10.247190238530035,1.6270832929876633e-05,,,0.029998779296875,0.0,0.0
lama,generic,17,probability_alpha,0.65,1369,4064,mouth_center,1966,accurate,0.04539543390274048,0.001025945064611733,0.0006561279296875,0.0004730224609375,0.23631727695465088,10.259106951199364,1.1984953744104132e-05,,,0.029998779296875,0.0,0.0
lama,generic,17,hard,0.65,1369,4064,mouth_center,1966,under,0.051013581454753876,0.0009047018247656524,0.0003204345703125,0.000640869140625,0.2660783529281616,9.513730340492762,7.2452826316293795e-06,0.1934632807970047,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,probability_alpha,0.65,1369,4064,mouth_center,1966,under,0.05054818466305733,0.0009047018247656524,0.0003204345703125,0.000640869140625,0.26690638065338135,9.525911287488036,5.269945631880546e-06,0.19808384776115417,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,hard,0.65,1369,4064,mouth_center,1966,over,0.04075472801923752,0.0012086082715541124,0.0009307861328125,0.0003204345703125,0.1712866574525833,12.028932206358894,1.87840578291798e-05,,0.001901223324239254,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,probability_alpha,0.65,1369,4064,mouth_center,1966,over,0.040441639721393585,0.0012086082715541124,0.0009307861328125,0.0003204345703125,0.1720927357673645,12.047825473329626,1.3965660400572233e-05,,0.0014064142014831305,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,hard,0.65,1369,4064,mouth_center,1966,mixed,0.04047297686338425,0.001111073768697679,0.000701904296875,0.000518798828125,0.21667303144931793,11.068752791774987,1.3190795471018646e-05,0.1366390585899353,0.001747872680425644,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,probability_alpha,0.65,1369,4064,mouth_center,1966,mixed,0.040403056889772415,0.001111073768697679,0.000701904296875,0.000518798828125,0.2178523689508438,11.081113633781428,9.339429198007565e-06,0.14227592945098877,0.0012396619422361255,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,hard,0.65,1369,4064,upper_image,1966,accurate,0.08745375275611877,0.0009126915247179568,0.0006256103515625,0.000457763671875,0.22339558601379395,10.48601928590502,7.273966730281245e-06,,,0.029998779296875,0.0,0.0
lama,generic,17,probability_alpha,0.65,1369,4064,upper_image,1966,accurate,0.08661192655563354,0.0009126915247179568,0.0006256103515625,0.000457763671875,0.22394955158233643,10.491969571800613,5.3617777666659094e-06,,,0.029998779296875,0.0,0.0
lama,generic,17,hard,0.65,1369,4064,upper_image,1966,under,0.09150436520576477,0.000968448119238019,0.0005645751953125,0.0005950927734375,0.2825103998184204,9.314038950042729,5.309949756338028e-06,0.16944491863250732,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,probability_alpha,0.65,1369,4064,upper_image,1966,under,0.09054766595363617,0.000968448119238019,0.0005645751953125,0.0005950927734375,0.28325557708740234,9.316553163940597,4.174225978204049e-06,0.17354370653629303,,0.029998779296875,0.0,0.0059967041015625
lama,generic,17,hard,0.65,1369,4064,upper_image,1966,over,0.0825761929154396,0.0009754815837368369,0.000762939453125,0.00048828125,0.2232726812362671,10.274021830936288,9.322866389993578e-06,,0.0014322776114568114,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,probability_alpha,0.65,1369,4064,upper_image,1966,over,0.08167006820440292,0.0009754815837368369,0.000762939453125,0.00048828125,0.2236083447933197,10.28384473441183,6.697117896692362e-06,,0.0010277016554027796,0.029998779296875,0.0059967041015625,0.0
lama,generic,17,hard,0.65,1369,4064,upper_image,1966,mixed,0.09341198205947876,0.0011082777054980397,0.000640869140625,0.0009002685546875,0.2941344678401947,8.823093557878718,5.26793655808433e-06,0.17439201474189758,0.0007812423282302916,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,probability_alpha,0.65,1369,4064,upper_image,1966,mixed,0.09269322454929352,0.0011082777054980397,0.000640869140625,0.0009002685546875,0.2942269444465637,8.833514603752224,4.154360794927925e-06,0.17525774240493774,0.0006219125934876502,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,generic,17,hard,0.65,1369,4064,eye_center,3932,accurate,0.09199365228414536,0.0013738442212343216,0.000885009765625,0.000732421875,0.2611677050590515,9.76868746057973,2.1886227841605432e-05,,,0.05999755859375,0.0,0.0
lama,generic,17,probability_alpha,0.65,1369,4064,eye_center,3932,accurate,0.09151279926300049,0.0013738442212343216,0.000885009765625,0.000732421875,0.2616293430328369,9.769657950189067,1.652978426136542e-05,,,0.05999755859375,0.0,0.0
lama,generic,17,hard,0.65,1369,4064,eye_center,3932,under,0.10958552360534668,0.0013459487818181515,0.000823974609375,0.000762939453125,0.3247138261795044,8.188541191329142,4.092905510333367e-05,0.20436091721057892,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,probability_alpha,0.65,1369,4064,eye_center,3932,under,0.10899180173873901,0.0013459487818181515,0.000823974609375,0.000762939453125,0.32517173886299133,8.191710801324852,3.3773554605431855e-05,0.2064320296049118,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,hard,0.65,1369,4064,eye_center,3932,over,0.10881233215332031,0.0011806848924607038,0.000701904296875,0.0006256103515625,0.33329683542251587,7.945451512353747,2.6811761927092448e-05,,0.0016685843002051115,0.05999755859375,0.011993408203125,0.0
lama,generic,17,probability_alpha,0.65,1369,4064,eye_center,3932,over,0.10799117386341095,0.0011806848924607038,0.000701904296875,0.0006256103515625,0.3338715434074402,7.946504868938921,2.007847979257349e-05,,0.0012421654537320137,0.05999755859375,0.011993408203125,0.0
lama,generic,17,hard,0.65,1369,4064,eye_center,3932,mixed,0.11455752700567245,0.0014278257731348276,0.000640869140625,0.0010833740234375,0.3475341498851776,7.5876844647617325,4.104272011318244e-05,0.25498977303504944,0.002174857072532177,0.05999755859375,0.011993408203125,0.011993408203125
