hq_id,identity,partition,family,condition,radius,feather,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
26788,1600,tuning,brush,over,24,8,0.06884156167507172,0.07941713184118271,19.216254018358583,0.025945162400603294,,0.09968061745166779,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,shift,0,0,0.1268921196460724,0.24054302275180817,9.952325315880902,0.00102420209441334,0.3040676414966583,0.04729454219341278,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,0,2,0.1268082559108734,0.24078553915023804,9.941277767890405,0.0009725802228786051,0.3040676414966583,0.04491080716252327,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,0,4,0.1271151900291443,0.24150601029396057,9.916203354592351,0.0008573235827498138,0.3040676414966583,0.039588600397109985,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,0,8,0.12838850915431976,0.24612608551979065,9.826363268377667,0.0005510846385732293,0.3040676414966583,0.025447413325309753,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,2,0,0.12705650925636292,0.22386434674263,10.164627371510077,0.0015038030687719584,0.2957691550254822,0.057690445333719254,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,2,2,0.1266968697309494,0.22416409850120544,10.158466769676956,0.0014560881536453962,0.29691198468208313,0.057690445333719254,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,2,4,0.1264074295759201,0.22519566118717194,10.129502679080737,0.001346721313893795,0.29979562759399414,0.0568460114300251,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,2,8,0.1270139515399933,0.22910670936107635,10.038921558586068,0.0010508912382647395,0.30185285210609436,0.04585622251033783,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,4,0,0.11077095568180084,0.16538743674755096,11.94453915616943,0.002118916716426611,0.2525835633277893,0.0660448670387268,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,4,2,0.11338264495134354,0.165673166513443,11.949265728354579,0.002061392180621624,0.25367289781570435,0.0660448670387268,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,4,4,0.11439310759305954,0.1674576699733734,11.929024280364036,0.0019310578936710954,0.2604760229587555,0.0660448670387268,0.076263427734375,0.0200042724609375,0.0200042724609375
26788,1600,tuning,brush,shift,4,8,0.11447750777006149,0.17396970093250275,11.78621552855082,0.0016391626559197903,0.2783546447753906,0.06305753439664841,0.076263427734375,0.0200042724609375,0.0200042724609375
